year,year_index,month,date,area,regnames,country_code,country_index,country,dengue_case,pre_case,mt,st,rh,cp,tp,si,c1,c2,c3,c4,c5,c6,c7,c8,Residential,Workplace,Transit,Park,Grocery,Retail,non_Residential,dengue_case.l1,proportion_year,proportion_season,GDP_per_capita,population,dengue_case.l1yr,cases2013-2019,proportion_annual
2020,7,1,2020/1/1,all,SEA,1,10,Thailand,3856,12880.00239,26.58802,26.932404,68.0525,5.525211673,6.972772441,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,4774,0.193785885,0.054086656,6502.647476,69799978,131157,676814,34469
2020,7,2,2020/2/1,all,SEA,1,10,Thailand,2774,9351.314187,27.09621,27.466948,62.78754,6.742578906,9.478048514,0,0,0,0,0,0,0,0,0,101.6666667,101.2666667,94.1333333,93.6,100.8,96.8,97.32,3856,0.193785885,0.038909851,6502.647476,69799978,131157,676814,34469
2020,7,3,2020/3/1,all,SEA,1,10,Thailand,2529,9856.163219,29.42389,30.124708,65.72816,30.85112068,34.93847859,35.90258065,46.77419355,27.41935484,53.22580645,32.25806452,0,11.82795699,14.51612903,53.22580645,107.4516129,89.2258065,72.7096774,77.6129032,95.3870968,81.2903226,83.2451613,2774,0.193785885,0.035473328,6502.647476,69799978,131157,676814,34469
2020,7,4,2020/4/1,all,SEA,1,10,Thailand,3107,13092.3164,29.91919,30.714632,66.8047,59.41470153,70.49735269,76.264,100,82.22222222,98.33333333,74.16666667,23.33333333,33.33333333,75,100,117.5666667,70.8666667,40.1666667,51.9666667,81.7333333,52.9333333,59.53333334,2529,0.193785885,0.043580716,6502.647476,69799978,131157,676814,34469
2020,7,5,2020/5/1,all,SEA,1,10,Thailand,5737,21120.55075,30.55429,31.109606,71.08701,92.375852,111.3007717,75,100,66.66666667,100,75,25,33.33333333,75,100,113.3225806,77.3548387,56.4516129,64.1290323,99.2903226,65.7419355,72.5935484,3107,0.193785885,0.080470733,6502.647476,69799978,131157,676814,34469
2020,7,6,2020/6/1,all,SEA,1,10,Thailand,9175,36569.78524,29.06065,28.842613,77.4785,135.261082,178.6933259,62.99333333,82.22222222,38.88888889,58.33333333,54.16666667,25,33.33333333,75,100,108.9,82.6666667,67.3333333,76.5666667,103.9,84.5666667,83.00666668,5737,0.193785885,0.128694262,6502.647476,69799978,131157,676814,34469
2020,7,7,2020/7/1,all,SEA,1,10,Thailand,15711,46906.58605,28.93933,28.764524,77.4315,148.1425083,177.5237081,52.78,33.33333333,33.33333333,50,50,25,33.33333333,75,75,105.516129,81.8387097,72.2580645,92.1935484,104.8064516,95.3870968,89.2967742,9175,0.193785885,0.220372267,6502.647476,69799978,131157,676814,34469
2020,7,8,2020/8/1,all,SEA,1,10,Thailand,12469,50629.87365,28.27756,27.597334,80.01927,133.5723974,219.9856551,51.16580645,33.33333333,33.33333333,50,50,25,33.33333333,60.48387097,75,104.1935484,89.2580645,71.8709677,83.2580645,100.2580645,92.3870968,87.4064516,15711,0.193785885,0.174897956,6502.647476,69799978,131157,676814,34469
2020,7,9,2020/9/1,all,SEA,1,10,Thailand,7902,38357.46172,28.26969,27.755451,82.05768,172.0615787,267.165916,46.386,33.33333333,33.33333333,50,50,5,33.33333333,37.5,75,102.8,88.3,73.7666667,82.4666667,98.7,91.2666667,86.90000002,12469,0.193785885,0.110838371,6502.647476,69799978,131157,676814,34469
2020,7,10,2020/10/1,all,SEA,1,10,Thailand,4281,32806.63249,26.34717,25.146692,83.35703,130.517032,280.0481111,47.22,33.33333333,33.33333333,50,50,0,33.33333333,50,75,101.7419355,87.9354839,72.8387097,77.2580645,97.5806452,88.3870968,84.80000002,7902,0.193785885,0.060047971,6502.647476,69799978,131157,676814,34469
2020,7,11,2020/11/1,all,SEA,1,10,Thailand,2813,26593.09926,26.66185,25.532835,73.38425,46.61613641,62.60596617,48.054,33.33333333,33.33333333,50,50,15,33.33333333,50,67.5,100.2,88.1666667,77.2333333,82.0333333,104.2333333,96.1,89.55333332,4281,0.193785885,0.039456889,6502.647476,69799978,131157,676814,34469
2020,7,12,2020/12/1,all,SEA,1,10,Thailand,939,16696.55239,24.93883,24.537174,69.52872,22.31718446,43.0933603,54.92870968,51.07526882,51.07526882,50,50,50,33.33333333,58.87096774,50,101.7741935,88.3225806,73,86.7419355,106.9677419,94,89.8064516,2813,0.193785885,0.013170999,6502.647476,69799978,131157,676814,34469
2020,7,1,2020/1/1,all,SEA,2,9,Laos,214,338.4912536,21.70066,21.075788,70.91994,9.653928632,12.75346743,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,21,0.355910878,0.028329362,1840.504353,7275556,38753,108884,23198
2020,7,2,2020/2/1,all,SEA,2,9,Laos,219,303.6256789,22.38649,21.820564,65.07803,3.663016257,5.255458272,0,0,0,0,0,0,0,0,0,101.1333333,108.9333333,93.1333333,99.6,102.9333333,100.3333333,100.9866666,214,0.355910878,0.028991263,1840.504353,7275556,38753,108884,23198
2020,7,3,2020/3/1,all,SEA,2,9,Laos,258,388.8005763,25.85492,25.502085,66.98174,40.61672517,46.07442717,18.87709677,41.93548387,26.88172043,37.09677419,6.451612903,6.451612903,4.301075269,6.451612903,33.87096774,104.3548387,100.1612903,82.2580645,95.0967742,96.4516129,86.6451613,92.12258064,219,0.355910878,0.034154091,1840.504353,7275556,38753,108884,23198
2020,7,4,2020/4/1,all,SEA,2,9,Laos,167,583.9292308,25.76817,25.283026,70.83974,74.47137525,86.73501163,96.3,100,100,100,100,100,66.66666667,100,100,116.3333333,61.3,35.7333333,82.6333333,63.4,44.9333333,57.59999998,258,0.355910878,0.022107493,1840.504353,7275556,38753,108884,23198
2020,7,5,2020/5/1,all,SEA,2,9,Laos,536,1332.864379,28.14804,27.66701,73.47591,99.50126318,121.3677746,72.04387097,84.94623656,69.89247312,100,88.70967742,43.5483871,6.451612903,54.83870968,100,106.4516129,89.7741935,61.7741935,90.7741935,88.1935484,72.8387097,80.67096772,167,0.355910878,0.070955785,1840.504353,7275556,38753,108884,23198
2020,7,6,2020/6/1,all,SEA,2,9,Laos,645,2371.144863,27.02836,26.051203,81.13282,149.1872618,194.0300251,39.65666667,34.44444444,0,100,50,0,0,0,72.5,102.4,101.5333333,78.6,94.5,99.6,90.9333333,93.03333332,536,0.355910878,0.085385226,1840.504353,7275556,38753,108884,23198
2020,7,7,2020/7/1,all,SEA,2,9,Laos,1294,3327.743187,26.86997,25.95395,83.09743,170.4417159,220.3087354,20.37,33.33333333,0,0,0,0,0,0,50,103.516129,99.0967742,78.6451613,95.4193548,101.1612903,94.3548387,93.73548386,645,0.355910878,0.171299974,1840.504353,7275556,38753,108884,23198
2020,7,8,2020/8/1,all,SEA,2,9,Laos,1616,3476.849353,25.68933,24.511118,87.83459,229.0123776,442.711565,36.11,33.33333333,66.66666667,50,0,0,0,0,75,104.7096774,94.9677419,79.9032258,92.0967742,101.4193548,93.4516129,92.36774192,1294,0.355910878,0.213926397,1840.504353,7275556,38753,108884,23198
2020,7,9,2020/9/1,all,SEA,2,9,Laos,1066,2794.782885,26.26351,24.975922,86.05105,177.4405582,277.9469839,36.11,33.33333333,66.66666667,50,0,0,0,0,75,104.9,93.8666667,76.4666667,90.2,96.5333333,92.1666667,89.84666668,1616,0.355910878,0.141117289,1840.504353,7275556,38753,108884,23198
2020,7,10,2020/10/1,all,SEA,2,9,Laos,874,2537.265051,23.63192,22.054373,84.66209,122.3414231,300.3971976,36.11,33.33333333,66.66666667,50,0,0,0,0,75,103.516129,89.0645161,72.8709677,73.5806452,95.516129,90.2258065,84.2516129,1066,0.355910878,0.115700291,1840.504353,7275556,38753,108884,23198
2020,7,11,2020/11/1,all,SEA,2,9,Laos,335,1427.508311,22.90709,21.38094,77.2252,14.99203157,31.91189026,33.20666667,32.22222222,66.66666667,48.33333333,0,0,0,0,51.66666667,103.1333333,93.8333333,69.9333333,73.6666667,95.1333333,88.3,84.17333332,874,0.355910878,0.044347366,1840.504353,7275556,38753,108884,23198
2020,7,12,2020/12/1,all,SEA,2,9,Laos,330,726.8822564,19.74499,18.635798,75.54104,2.181090966,5.290060099,29.63,0,66.66666667,0,0,0,0,0,100,105.1612903,92.2903226,76.6129032,83.9354839,103.9677419,91.2903226,89.61935484,335,0.355910878,0.043685465,1840.504353,7275557,38753,108884,23198
2020,7,1,2020/1/1,all,SEA,3,7,Vietnam,8700,12716.47417,22.75675,22.662037,77.04544,22.07358908,46.66178284,2.778387097,8.064516129,0,0,0,0,0,0,7.258064516,100,100,100,100,100,100,100,31578,0.34698583,0.071665102,2082.243694,97338579,320702,924251,188666
2020,7,2,2020/2/1,all,SEA,3,7,Vietnam,6047,8691.5064,22.90657,22.84836,74.80972,12.62177913,33.54924826,40.86689655,91.95402299,0,56.89655172,0,0,0,43.96551724,75,105.3333333,101.6666667,89.5333333,91.8666667,93.5333333,91.4666667,93.61333334,8700,0.34698583,0.049811364,2082.243694,97338579,320702,924251,188666
2020,7,3,2020/3/1,all,SEA,3,7,Vietnam,7582,8422.008772,25.34275,25.53335,77.44936,28.66951044,56.27236322,53.49290323,100,19.35483871,78.22580645,9.677419355,12.90322581,0,78.22580645,83.06451613,108.0322581,101.3548387,75.7419355,82.9677419,88.2258065,77.9354839,85.2451613,6047,0.34698583,0.062455724,2082.243694,97338579,320702,924251,188666
2020,7,4,2020/4/1,all,SEA,3,7,Vietnam,2926,8649.976386,25.4098,25.393595,78.74545,61.19947385,93.78244319,88.814,100,86.11111111,100,89.58333333,90,42.77777778,90.83333333,100,116.2,77.9666667,47.8,64.9,70.1,49.1666667,61.98666668,7582,0.34698583,0.024102539,2082.243694,97338579,320702,924251,188666
2020,7,5,2020/5/1,all,SEA,3,7,Vietnam,6684,10720.6826,28.9622,29.097672,78.02027,115.2448984,131.3158169,71.47354839,51.61290323,66.66666667,100,75,50,0,100,100,105.516129,105.4193548,94.2903226,72.6129032,104.6129032,79.5806452,91.3032258,2926,0.34698583,0.055058568,2082.243694,97338579,320702,924251,188666
2020,7,6,2020/6/1,all,SEA,3,7,Vietnam,5658,16024.19064,28.98416,28.520828,78.82788,160.6917463,197.8772325,63.331,33.33333333,66.66666667,75,75,50,0,75,95,103.7666667,112.5333333,95.5666667,80.3,106.6,86.6,96.32,6684,0.34698583,0.046607028,2082.243694,97338579,320702,924251,188666
2020,7,7,2020/7/1,all,SEA,3,7,Vietnam,10860,23556.51991,28.70037,28.3641,80.30054,160.8760744,188.1120167,58.54580645,41.39784946,67.74193548,54.03225806,74.19354839,53.22580645,8.064516129,53.22580645,75,103.4516129,101.7419355,96.1290323,86.9032258,106.7096774,90.8387097,96.46451614,5658,0.34698583,0.089457816,2082.243694,97338579,320702,924251,188666
2020,7,8,2020/8/1,all,SEA,3,7,Vietnam,12041,37270.40767,27.84181,27.246536,83.50298,205.2358685,320.979969,77.25354839,83.33333333,83.33333333,75,78.62903226,75,50,75,75,107.0322581,97.3870968,79.0645161,78.6451613,101.3870968,80.3870968,87.37419356,10860,0.34698583,0.099186148,2082.243694,97338579,320702,924251,188666
2020,7,9,2020/9/1,all,SEA,3,7,Vietnam,19690,39590.58934,27.47144,27.006577,84.33997,225.8209522,289.8806991,72.17833333,54.44444444,80.55555556,62.5,85.41666667,75,50,66.66666667,75,101,103.1333333,87.7,82.3666667,105.2666667,86.3666667,92.96666668,12041,0.34698583,0.162193776,2082.243694,97338579,320702,924251,188666
2020,7,10,2020/10/1,all,SEA,3,7,Vietnam,13829,44521.31292,24.91699,24.179228,83.04141,190.6743719,412.5661314,55.56,33.33333333,66.66666667,0,75,75,50,25,75,95.5483871,104.5806452,92.6451613,76.0645161,100.9354839,82.8064516,91.40645162,19690,0.34698583,0.113914562,2082.243694,97338579,320702,924251,188666
2020,7,11,2020/11/1,all,SEA,3,7,Vietnam,13958,39256.62062,24.46181,23.69005,78.96157,62.75878041,149.8944112,45.62,33.33333333,58.88888889,23.33333333,63.33333333,5,50,1.666666667,75,92.3666667,105.3666667,93.4333333,75.7333333,100.6,85,92.02666666,13829,0.34698583,0.114977182,2082.243694,97338579,320702,924251,188666
2020,7,12,2020/12/1,all,SEA,3,7,Vietnam,13423,26060.90254,21.7086,20.933191,75.2952,36.69234816,72.04276534,53.47645161,80.10752688,50,50,62.5,0,50,0,88.70967742,94.8387097,109.8709677,94.7419355,81.7096774,105.9032258,86.0967742,95.66451612,13958,0.34698583,0.110570191,2082.243694,97338579,320702,924251,188666
2020,7,1,2020/1/1,all,SEA,4,8,Cambodia,928,2280.722934,27.12595,27.452007,66.14643,2.750380739,3.594238,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,1149,0.33077688,0.07748184,1268.971602,16718965,28940,87491,16441
2020,7,2,2020/2/1,all,SEA,4,8,Cambodia,551,1608.663316,27.52085,28.003546,59.90346,1.780455679,2.375294,0,0,0,0,0,0,0,0,0,101.4666667,105.0666667,79.7333333,100.1333333,99,99.4,96.66666666,928,0.33077688,0.046004843,1268.971602,16718965,28940,87491,16441
2020,7,3,2020/3/1,all,SEA,4,8,Cambodia,413,1973.159714,30.03278,30.736586,64.12202,10.28659052,13.84883,31.90064516,80.64516129,32.25806452,60.48387097,48.38709677,0,0,0,45.96774194,106.3548387,92.6451613,64.9677419,85.4193548,89.8709677,81.3870968,82.8580645,551,0.33077688,0.034482759,1268.971602,16718965,28940,87491,16441
2020,7,4,2020/4/1,all,SEA,4,8,Cambodia,311,3000.660871,30.08962,30.38458,68.57162,62.71687727,68.65124,60.46533333,100,66.66666667,95,100,0,0,26.66666667,55.83333333,111.9333333,72.3333333,43.7666667,73.8,74.7666667,61.3666667,65.20666668,413,0.33077688,0.025966436,1268.971602,16718965,28940,87491,16441
2020,7,5,2020/5/1,all,SEA,4,8,Cambodia,559,5117.585152,30.7667,31.307993,70.93054,89.03393166,97.29654,57.41,100,66.66666667,100,100,0,0,0,50,109.0322581,79,54.0967742,84.8387097,84.3870968,74.4516129,75.35483872,311,0.33077688,0.04667279,1268.971602,16718965,28940,87491,16441
2020,7,6,2020/6/1,all,SEA,4,8,Cambodia,917,10867.2643,28.97243,28.453829,79.34169,171.571021,217.7216,40.74,100,66.66666667,0,50,0,0,0,50,107.4,83.2666667,57.7,85.0666667,87.7333333,80.9333333,78.94,559,0.33077688,0.076563413,1268.971602,16718965,28940,87491,16441
2020,7,7,2020/7/1,all,SEA,4,8,Cambodia,2081,14927.74194,28.69378,28.191399,80.56673,146.6387351,182.3161,39.30774194,100,53.76344086,0,50,0,0,0,50,107.2580645,83.0967742,57.7741935,84.6129032,89.6774194,84.2580645,79.88387096,917,0.33077688,0.173749687,1268.971602,16718965,28940,87491,16441
2020,7,8,2020/8/1,all,SEA,4,8,Cambodia,1840,18221.8662,28.29219,27.721657,80.59764,127.5362174,180.7007,45.51709677,100,63.97849462,0,50,0,31.1827957,0,64.51612903,106.8064516,76.8709677,60.1290323,90.6451613,90.6774194,86.3870968,80.9419355,2081,0.33077688,0.153627787,1268.971602,16718965,28940,87491,16441
2020,7,9,2020/9/1,all,SEA,4,8,Cambodia,1770,12712.15357,28.0247,27.6548,82.5182,189.4617887,267.946,38.52,46.66666667,66.66666667,0,50,0,33.33333333,0,50,106.9666667,73.3666667,59.1,89.6666667,90.2666667,84.8,79.44000002,1840,0.33077688,0.147783251,1268.971602,16718965,28940,87491,16441
2020,7,10,2020/10/1,all,SEA,4,8,Cambodia,1081,9610.463907,26.33167,25.607748,85.40629,166.4988221,348.4676,35.60516129,33.33333333,66.66666667,0,50,0,33.33333333,0,37.09677419,108.1612903,79.6451613,58.0967742,82.2258065,90.6451613,85.9677419,79.31612904,1770,0.33077688,0.090256325,1268.971602,16718965,28940,87491,16441
2020,7,11,2020/11/1,all,SEA,4,8,Cambodia,826,6531.544597,26.82516,25.932863,76.02636,35.5612921,62.05275,40.05966667,34.44444444,66.66666667,36.66666667,50.83333333,0,34.44444444,0,37.5,108.1666667,83.7666667,58.6666667,84.2666667,89.2333333,85.3666667,80.26000002,1081,0.33077688,0.068965517,1268.971602,16718965,28940,87491,16441
2020,7,12,2020/12/1,all,SEA,4,8,Cambodia,700,3851.677173,26.37849,25.788721,68.41978,16.70908029,21.18077,57.01709677,66.66666667,66.66666667,100,75,0,54.83870968,0,50,112.3548387,80.1290323,55.4516129,86.0967742,86.1612903,75.0645161,76.58064516,826,0.33077688,0.058445354,1268.971602,16718965,28940,87491,16441
2020,7,1,2020/1/1,all,SEA,5,21,Philippines,23528,32726.90703,25.99075,25.945642,80.41386,37.37057774,72.69785,3.135806452,0,0,0,0,0,0,0,2.419354839,100,100,100,100,100,100,100,5468,0.26421858,0.283398176,3337.68201,109581078,373692,1414329,171645
2020,7,2,2020/2/1,all,SEA,5,21,Philippines,15689,21327.43994,25.63851,25.668043,77.16069,32.59527865,60.78539,23.84965517,0,0,39.65517241,0,0,0,0,75,101.1333333,102.5333333,95.6,98.6,100.3333333,100,99.41333332,23528,0.26421858,0.188976283,3337.68201,109581078,373692,1414329,171645
2020,7,3,2020/3/1,all,SEA,5,21,Philippines,7966,15385.55821,27.07609,27.542719,76.12083,33.12950222,54.56957,64.84451613,68.27956989,50,75,52.41935484,52.41935484,50,52.41935484,83.06451613,116.7741935,68.1935484,54.8387097,73.1612903,77.6774194,59.7419355,66.72258066,15689,0.26421858,0.095951627,3337.68201,109581078,373692,1414329,171645
2020,7,4,2020/4/1,all,SEA,5,21,Philippines,2523,13818.03202,28.064,28.95469,74.92062,34.77756328,47.38043,100,100,100,100,100,100,100,100,100,134.0333333,31.0666667,15.8,46.8666667,40.8,20.1333333,30.93333334,7966,0.26421858,0.030389901,3337.68201,109581078,373692,1414329,171645
2020,7,5,2020/5/1,all,SEA,5,21,Philippines,2334,16851.62202,28.54843,29.161505,79.54301,142.5807713,220.3083,94.50774194,100,96.77419355,100,100,95.16129032,63.44086022,95.16129032,100,129.6774194,44.2580645,26.516129,46.2580645,57.5483871,24,39.71612902,2523,0.26421858,0.028113369,3337.68201,109581078,373692,1414329,171645
2020,7,6,2020/6/1,all,SEA,5,21,Philippines,3170,30835.35485,27.83948,28.314,81.44993,209.8403022,284.0514,80.74,100,66.66666667,100,100,50,60,50,100,123.2333333,60.2333333,41.9666667,61.8333333,76.2333333,44.1333333,56.87999998,2334,0.26421858,0.03818311,3337.68201,109581078,373692,1414329,171645
2020,7,7,2020/7/1,all,SEA,5,21,Philippines,5342,59074.38144,27.49221,28.034914,82.25748,256.9676498,350.156,80.01903226,100,66.66666667,100,100,50,73.65591398,50,79.83870968,122.4516129,61.8709677,41.6774194,69.9677419,77.0322581,50.2258065,60.15483872,3170,0.26421858,0.064345166,3337.68201,109581078,373692,1414329,171645
2020,7,8,2020/8/1,all,SEA,5,21,Philippines,4352,72993.5785,27.21423,27.4071,83.72091,211.5675022,315.8963,75.11903226,100,66.66666667,86.29032258,94.35483871,73.38709677,36.02150538,50,69.35483871,123,60.8064516,38.0967742,71.4193548,74.3870968,47.7419355,58.49032258,5342,0.26421858,0.052420472,3337.68201,109581078,373692,1414329,171645
2020,7,9,2020/9/1,all,SEA,5,21,Philippines,5179,60504.50846,27.50764,27.83124,82.87343,202.5230893,269.4488,68.36333333,100,61.11111111,75,87.5,75,16.66666667,50,50,121,64.5666667,43.5666667,74.7333333,78.4333333,52.9,62.84,4352,0.26421858,0.062381807,3337.68201,109581078,373692,1414329,171645
2020,7,10,2020/10/1,all,SEA,5,21,Philippines,4620,53679.33945,26.81101,26.98837,85.13605,293.2233286,491.2837,69.21870968,85.48387097,50,75,87.5,75,50,50,50,120.0322581,67.0645161,46.1935484,69.0645161,82.1290323,53.6451613,63.61935484,5179,0.26421858,0.055648571,3337.68201,109581078,373692,1414329,171645
2020,7,11,2020/11/1,all,SEA,5,21,Philippines,5318,44470.05054,26.70063,26.50142,83.45834,127.2396282,260.9502,69.62866667,83.33333333,50,75,87.5,75,50,50,55.83333333,118.8333333,68.2333333,47.4666667,71.9333333,85.5,58.8,66.38666666,4620,0.26421858,0.064056082,3337.68201,109581078,373692,1414329,171645
2020,7,12,2020/12/1,all,SEA,5,21,Philippines,3000,31979.94787,26.44751,26.251785,84.41093,160.2220221,301.3026,64.81096774,83.33333333,50,75,74.19354839,50.80645161,50,50,50,117.8387097,70.3225806,57.483871,90.3870968,103.4516129,70.2903226,78.38709678,5318,0.26421858,0.036135436,3337.68201,109581078,373692,1414329,171645
2020,7,1,2020/1/1,all,SEA,6,23,Singapore,1548,2346.091077,27.14199,26.796734,83.92057,83.28971031,121.7136,20.60645161,0,0,0,50,0,0,0,38.70967742,100,100,100,100,100,100,100,1350,0.187000012,0.04398727,58829.63537,5850342,15685,83877,3703
2020,7,2,2020/2/1,all,SEA,6,23,Singapore,1604,2275.002492,27.30848,26.929434,82.09813,76.32589311,97.62422,29.40965517,0,0,39.65517241,50,0,0,0,75,106.8666667,96.6,85.6,92.4666667,89.7333333,87.7333333,90.42666666,1548,0.187000012,0.045578541,58829.63537,5850342,15685,83877,3703
2020,7,3,2020/3/1,all,SEA,6,23,Singapore,1670,1638.84128,27.95547,27.843489,81.57121,141.030322,157.4738,33.9616129,0,0,80.64516129,50,0,0,0,75,109.7096774,92.8387097,80.7419355,91.0967742,95.483871,86.4193548,89.31612904,1604,0.187000012,0.047453967,58829.63537,5850342,15685,83877,3703
2020,7,4,2020/4/1,all,SEA,6,23,Singapore,1555,1841.53162,28.066,28.080173,83.31975,226.2900574,260.005,69.25766667,76.66666667,80,100,50,0,56.66666667,85,75,134.9,46.1333333,39.2666667,49.1,83.1666667,44.8666667,52.50666668,1670,0.187000012,0.044186179,58829.63537,5850342,15685,83877,3703
2020,7,5,2020/5/1,all,SEA,6,23,Singapore,3326,2499.591293,28.2252,28.027403,85.21974,240.1484618,277.3874,74.46290323,100,78.49462366,100,50,0,66.66666667,100,75,139,40,34.8387097,36.6129032,81.0322581,36.2580645,45.7483871,1555,0.187000012,0.094510116,58829.63537,5850342,15685,83877,3703
